timestamp,load_kw,pv_kw,buy_price,sell_price,p_battery_kw
2024-01-01 16:15:00,1.423,0.222,0.244,0.1072,0.0
2024-01-01 16:30:00,1.236,0.004,0.244,0.1125,0.0
2024-01-01 16:45:00,1.578,0.001,0.244,0.1023,0.0
2024-01-01 17:00:00,1.159,0.001,0.244,0.1201,0.0
2024-01-01 17:15:00,2.117,0.0,0.244,0.1012,0.0
2024-01-01 17:30:00,2.755,0.001,0.244,0.0972,0.0
2024-01-01 17:45:00,3.162,0.0,0.244,0.1171,0.0
2024-01-01 18:00:00,3.948,0.0,0.244,0.0935,0.0
2024-01-01 18:15:00,3.815,0.0,0.244,0.1231,0.0
2024-01-01 18:30:00,4.015,0.0,0.244,0.1095,0.0
2024-01-01 18:45:00,4.18,0.001,0.244,0.0943,0.0
2024-01-01 19:00:00,4.162,0.0,0.244,0.1105,0.0
2024-01-01 19:15:00,3.755,0.0,0.244,0.1036,0.0
2024-01-01 19:30:00,3.178,0.0,0.244,0.117,0.0
2024-01-01 19:45:00,2.379,0.0,0.244,0.0996,0.0
2024-01-01 20:00:00,3.659,0.0,0.244,0.1098,0.0
2024-01-01 20:15:00,3.475,0.0,0.244,0.1108,0.0
2024-01-01 20:30:00,3.59,0.0,0.244,0.1025,0.0
2024-01-01 20:45:00,3.578,0.0,0.244,0.12,0.0
2024-01-01 21:00:00,3.483,0.001,0.244,0.1194,0.0
2024-01-01 21:15:00,3.439,0.0,0.244,0.1019,0.0
2024-01-01 21:30:00,3.537,0.0,0.244,0.1244,0.0
2024-01-01 21:45:00,3.453,0.0,0.244,0.1236,0.0
2024-01-01 22:00:00,1.891,0.001,0.244,0.1034,0.0
2024-01-01 22:15:00,1.858,0.001,0.244,0.1017,0.0
2024-01-01 22:30:00,1.885,0.0,0.244,0.1111,0.0
2024-01-01 22:45:00,1.727,0.0,0.244,0.1129,0.0
2024-01-01 23:00:00,1.917,0.001,0.244,0.1129,0.0
2024-01-01 23:15:00,1.726,0.001,0.244,0.1143,0.0
2024-01-01 23:30:00,1.623,0.0,0.244,0.1057,0.0
2024-01-01 23:45:00,1.403,0.0,0.244,0.0958,0.0
2024-01-02 00:00:00,1.037,0.0,0.244,0.1012,0.0
2024-01-02 00:15:00,1.197,0.0,0.244,0.1171,0.0
2024-01-02 00:30:00,1.235,0.002,0.244,0.1221,0.0
2024-01-02 00:45:00,1.203,0.0,0.244,0.1259,0.0
2024-01-02 01:00:00,1.354,0.001,0.244,0.1132,0.0
2024-01-02 01:15:00,1.075,0.001,0.244,0.1247,0.0
2024-01-02 01:30:00,1.228,0.0,0.244,0.1222,0.0
2024-01-02 01:45:00,1.281,0.0,0.244,0.0971,0.0
2024-01-02 02:00:00,1.256,0.001,0.244,0.1023,0.0
2024-01-02 02:15:00,1.221,0.0,0.244,0.1222,0.0
2024-01-02 02:30:00,1.388,0.0,0.244,0.1145,0.0
2024-01-02 02:45:00,1.3,0.0,0.244,0.0959,0.0
2024-01-02 03:00:00,1.355,0.0,0.244,0.1115,0.0
2024-01-02 03:15:00,1.206,0.0,0.244,0.1028,0.0
2024-01-02 03:30:00,1.232,0.0,0.244,0.1204,0.0
2024-01-02 03:45:00,1.308,0.0,0.244,0.1047,0.0
2024-01-02 04:00:00,1.198,0.0,0.244,0.0961,0.0
2024-01-02 04:15:00,1.183,0.0,0.244,0.0979,0.0
2024-01-02 04:30:00,1.332,0.001,0.244,0.0942,0.0
2024-01-02 04:45:00,1.289,0.001,0.244,0.1005,0.0
2024-01-02 05:00:00,1.402,0.0,0.244,0.099,0.0
2024-01-02 05:15:00,1.284,0.0,0.244,0.1189,0.0
2024-01-02 05:30:00,1.142,0.001,0.244,0.1132,0.0
2024-01-02 05:45:00,1.278,0.0,0.244,0.0938,0.0
2024-01-02 06:00:00,1.136,0.0,0.244,0.1128,0.0
2024-01-02 06:15:00,1.307,0.0,0.244,0.101,0.0
2024-01-02 06:30:00,1.661,0.001,0.244,0.1088,0.0
2024-01-02 06:45:00,1.618,0.0,0.244,0.1015,0.0
2024-01-02 07:00:00,1.857,0.002,0.2682,0.1271,0.0
2024-01-02 07:15:00,1.904,0.0,0.2682,0.1032,0.0
2024-01-02 07:30:00,2.152,0.008,0.2682,0.1315,0.0
2024-01-02 07:45:00,2.097,0.213,0.2682,0.128,0.0
2024-01-02 08:00:00,2.547,0.459,0.254,0.1278,2.088
2024-01-02 08:15:00,2.628,0.461,0.254,0.1245,2.167
2024-01-02 08:30:00,2.611,0.644,0.254,0.1089,1.967
2024-01-02 08:45:00,2.891,0.787,0.254,0.1094,2.104
2024-01-02 09:00:00,1.852,0.954,0.254,0.0991,0.898
2024-01-02 09:15:00,1.851,1.445,0.254,0.1026,0.406
2024-01-02 09:30:00,1.918,1.646,0.254,0.1245,0.272
2024-01-02 09:45:00,1.888,1.349,0.254,0.1311,0.539
2024-01-02 10:00:00,2.103,1.349,0.254,0.0997,0.754
2024-01-02 10:15:00,1.734,1.878,0.254,0.1003,0.0
2024-01-02 10:30:00,1.885,1.572,0.254,0.1036,0.313
2024-01-02 10:45:00,1.86,1.692,0.254,0.1092,0.168
2024-01-02 11:00:00,1.787,1.781,0.254,0.1098,0.006
2024-01-02 11:15:00,1.768,2.069,0.254,0.102,0.0
2024-01-02 11:30:00,1.799,1.926,0.254,0.1048,0.0
2024-01-02 11:45:00,1.807,1.93,0.254,0.0824,0.0
2024-01-02 12:00:00,1.219,2.243,0.254,0.0842,0.0
2024-01-02 12:15:00,1.639,2.127,0.254,0.0983,0.0
2024-01-02 12:30:00,2.032,2.323,0.254,0.0878,0.0
2024-01-02 12:45:00,2.383,1.994,0.254,0.111,0.389
2024-01-02 13:00:00,2.526,2.291,0.254,0.0966,0.235
2024-01-02 13:15:00,2.649,1.85,0.254,0.0844,0.799
2024-01-02 13:30:00,2.283,1.994,0.254,0.0957,0.289
2024-01-02 13:45:00,1.9,1.915,0.254,0.1015,0.0
2024-01-02 14:00:00,1.536,1.27,0.254,0.0997,0.266
2024-01-02 14:15:00,1.494,1.465,0.254,0.1008,0.029
2024-01-02 14:30:00,1.63,1.266,0.254,0.1023,0.364
2024-01-02 14:45:00,1.57,1.152,0.254,0.0981,0.418
2024-01-02 15:00:00,1.619,0.903,0.254,0.1113,0.716
2024-01-02 15:15:00,1.603,0.921,0.254,0.0832,0.682
2024-01-02 15:30:00,1.499,0.566,0.254,0.1035,0.933
2024-01-02 15:45:00,1.561,0.59,0.254,0.0904,0.971
2024-01-02 16:00:00,1.531,0.438,0.254,0.0966,1.093
2024-01-02 16:15:00,1.668,0.228,0.254,0.1103,1.44
2024-01-02 16:30:00,1.449,0.009,0.254,0.1223,1.44
2024-01-02 16:45:00,1.896,0.0,0.254,0.1146,1.896
2024-01-02 17:00:00,1.238,0.0,0.254,0.1082,1.238
2024-01-02 17:15:00,2.178,0.0,0.254,0.1134,2.178
2024-01-02 17:30:00,2.784,0.0,0.254,0.1006,2.784
2024-01-02 17:45:00,3.168,0.0,0.254,0.1207,3.168
2024-01-02 18:00:00,3.684,0.0,0.254,0.0975,3.684
2024-01-02 18:15:00,4.139,0.001,0.254,0.1128,4.138
2024-01-02 18:30:00,4.147,0.0,0.254,0.0991,4.147
2024-01-02 18:45:00,3.802,0.0,0.254,0.102,0.0
2024-01-02 19:00:00,3.581,0.0,0.2682,0.1118,0.0
2024-01-02 19:15:00,3.258,0.0,0.2682,0.1222,0.0
2024-01-02 19:30:00,2.719,0.0,0.2682,0.1346,0.0
2024-01-02 19:45:00,2.004,0.0,0.2682,0.1226,0.0
2024-01-02 20:00:00,3.026,0.0,0.2682,0.1144,0.0
2024-01-02 20:15:00,3.05,0.002,0.2682,0.1079,0.0
2024-01-02 20:30:00,2.837,0.0,0.2682,0.1224,0.0
2024-01-02 20:45:00,2.966,0.002,0.2682,0.1232,0.0
2024-01-02 21:00:00,3.052,0.0,0.2682,0.1293,0.0
2024-01-02 21:15:00,3.065,0.0,0.2682,0.125,0.0
2024-01-02 21:30:00,2.948,0.001,0.2682,0.1047,0.0
2024-01-02 21:45:00,3.08,0.0,0.2682,0.1123,0.0
2024-01-02 22:00:00,2.214,0.0,0.2682,0.1224,0.0
2024-01-02 22:15:00,1.857,0.0,0.2682,0.1372,0.0
2024-01-02 22:30:00,1.882,0.001,0.2682,0.1342,0.0
2024-01-02 22:45:00,1.745,0.0,0.2682,0.1135,0.0
2024-01-02 23:00:00,1.637,0.002,0.244,0.1105,-8.0
2024-01-02 23:15:00,1.426,0.002,0.244,0.1129,-8.0
2024-01-02 23:30:00,1.181,0.002,0.244,0.1154,-8.0
2024-01-02 23:45:00,1.326,0.001,0.244,0.1057,-8.0
2024-01-03 00:00:00,1.151,0.0,0.244,0.1156,-8.0
2024-01-03 00:15:00,1.423,0.0,0.244,0.1181,-8.0
2024-01-03 00:30:00,1.4,0.0,0.244,0.0976,-1.9767
2024-01-03 00:45:00,1.083,0.0,0.244,0.1214,0.0
2024-01-03 01:00:00,1.15,0.001,0.244,0.1088,0.0
2024-01-03 01:15:00,1.172,0.001,0.244,0.1056,0.0
2024-01-03 01:30:00,1.359,0.001,0.244,0.1157,0.0
2024-01-03 01:45:00,1.226,0.0,0.244,0.1181,0.0
2024-01-03 02:00:00,1.436,0.0,0.244,0.0938,0.0
2024-01-03 02:15:00,1.148,0.0,0.244,0.1015,0.0
2024-01-03 02:30:00,1.414,0.001,0.244,0.095,0.0
2024-01-03 02:45:00,1.383,0.0,0.244,0.0998,0.0
2024-01-03 03:00:00,1.143,0.0,0.244,0.1048,0.0
2024-01-03 03:15:00,1.281,0.0,0.244,0.1045,0.0
2024-01-03 03:30:00,1.313,0.0,0.244,0.0993,0.0
2024-01-03 03:45:00,1.311,0.001,0.244,0.1166,0.0
2024-01-03 04:00:00,1.3,0.0,0.244,0.1211,0.0
2024-01-03 04:15:00,1.427,0.0,0.244,0.1081,0.0
2024-01-03 04:30:00,1.38,0.0,0.244,0.1077,0.0
2024-01-03 04:45:00,1.19,0.002,0.244,0.1246,0.0
2024-01-03 05:00:00,1.116,0.002,0.244,0.1103,0.0
2024-01-03 05:15:00,1.507,0.0,0.244,0.1077,0.0
2024-01-03 05:30:00,1.24,0.0,0.244,0.1047,0.0
2024-01-03 05:45:00,1.115,0.001,0.244,0.1206,0.0
2024-01-03 06:00:00,1.19,0.001,0.244,0.1197,0.0
2024-01-03 06:15:00,1.307,0.0,0.244,0.1205,0.0
2024-01-03 06:30:00,1.449,0.0,0.244,0.1217,0.0
2024-01-03 06:45:00,1.903,0.001,0.244,0.104,0.0
2024-01-03 07:00:00,1.814,0.002,0.2682,0.1258,0.0
2024-01-03 07:15:00,1.821,0.001,0.2682,0.1322,0.0
2024-01-03 07:30:00,2.169,0.018,0.2682,0.1394,0.0
2024-01-03 07:45:00,2.102,0.196,0.2682,0.1321,0.0
2024-01-03 08:00:00,2.636,0.43,0.254,0.1059,2.206
2024-01-03 08:15:00,2.985,0.637,0.254,0.108,2.348
2024-01-03 08:30:00,2.588,0.757,0.254,0.1217,1.831
2024-01-03 08:45:00,2.775,0.775,0.254,0.1149,2.0
2024-01-03 09:00:00,1.686,0.99,0.254,0.1252,0.696
2024-01-03 09:15:00,1.925,1.05,0.254,0.11,0.875
2024-01-03 09:30:00,1.923,1.233,0.254,0.0993,0.69
2024-01-03 09:45:00,1.535,1.726,0.254,0.1222,0.0
2024-01-03 10:00:00,1.821,1.878,0.254,0.0904,0.0
2024-01-03 10:15:00,1.791,1.307,0.254,0.0935,0.484
2024-01-03 10:30:00,1.696,1.613,0.254,0.0942,0.083
2024-01-03 10:45:00,1.973,2.091,0.254,0.0889,0.0
2024-01-03 11:00:00,1.897,2.019,0.254,0.1041,0.0
2024-01-03 11:15:00,1.819,1.597,0.254,0.0845,0.222
2024-01-03 11:30:00,1.835,2.344,0.254,0.1054,0.0
2024-01-03 11:45:00,1.892,1.767,0.254,0.1072,0.125
2024-01-03 12:00:00,1.068,2.08,0.254,0.1043,0.0
2024-01-03 12:15:00,1.838,2.432,0.254,0.1007,0.0
2024-01-03 12:30:00,2.278,2.066,0.254,0.088,0.212
2024-01-03 12:45:00,2.6,2.141,0.254,0.0917,0.459
2024-01-03 13:00:00,2.553,1.562,0.254,0.1085,0.991
2024-01-03 13:15:00,2.455,1.929,0.254,0.0868,0.526
2024-01-03 13:30:00,2.103,1.467,0.254,0.1055,0.636
2024-01-03 13:45:00,1.822,1.879,0.254,0.1009,0.0
2024-01-03 14:00:00,1.546,1.281,0.254,0.1007,0.265
2024-01-03 14:15:00,1.657,1.361,0.254,0.0947,0.296
2024-01-03 14:30:00,1.754,1.357,0.254,0.1102,0.397
2024-01-03 14:45:00,1.634,1.231,0.254,0.1076,0.403
2024-01-03 15:00:00,1.607,1.039,0.254,0.0938,0.568
2024-01-03 15:15:00,1.865,0.73,0.254,0.0823,1.135
2024-01-03 15:30:00,1.746,0.682,0.254,0.1098,1.064
2024-01-03 15:45:00,1.574,0.584,0.254,0.1121,0.99
2024-01-03 16:00:00,1.696,0.321,0.254,0.1047,1.375
2024-01-03 16:15:00,1.534,0.165,0.254,0.1025,1.369
2024-01-03 16:30:00,1.584,0.02,0.254,0.1002,1.564
2024-01-03 16:45:00,1.928,0.0,0.254,0.1186,1.928
2024-01-03 17:00:00,1.456,0.0,0.254,0.1208,1.456
2024-01-03 17:15:00,2.089,0.0,0.254,0.0966,2.089
2024-01-03 17:30:00,2.743,0.0,0.254,0.123,2.743
2024-01-03 17:45:00,3.448,0.0,0.254,0.1211,3.448
2024-01-03 18:00:00,3.999,0.0,0.254,0.1015,3.999
2024-01-03 18:15:00,3.956,0.001,0.254,0.0981,3.955
2024-01-03 18:30:00,3.907,0.0,0.254,0.1088,3.907
2024-01-03 18:45:00,3.825,0.0,0.254,0.1254,0.0
2024-01-03 19:00:00,3.616,0.0,0.2682,0.1271,0.0
2024-01-03 19:15:00,3.384,0.0,0.2682,0.1058,0.0
2024-01-03 19:30:00,2.86,0.0,0.2682,0.1284,0.0
2024-01-03 19:45:00,1.919,0.0,0.2682,0.109,0.0
2024-01-03 20:00:00,3.049,0.0,0.2682,0.1101,0.0
2024-01-03 20:15:00,3.147,0.0,0.2682,0.1376,0.0
2024-01-03 20:30:00,2.753,0.0,0.2682,0.1349,0.0
2024-01-03 20:45:00,3.035,0.0,0.2682,0.1377,0.0
2024-01-03 21:00:00,2.755,0.0,0.2682,0.1273,0.0
2024-01-03 21:15:00,3.088,0.0,0.2682,0.1241,0.0
2024-01-03 21:30:00,3.167,0.0,0.2682,0.1102,0.0
2024-01-03 21:45:00,3.035,0.0,0.2682,0.1074,0.0
2024-01-03 22:00:00,2.175,0.0,0.2682,0.1358,0.0
2024-01-03 22:15:00,2.114,0.0,0.2682,0.1248,0.0
2024-01-03 22:30:00,1.943,0.001,0.2682,0.1078,0.0
2024-01-03 22:45:00,1.661,0.0,0.2682,0.1356,0.0
2024-01-03 23:00:00,1.696,0.0,0.244,0.1038,-8.0
2024-01-03 23:15:00,1.47,0.0,0.244,0.1215,-8.0
2024-01-03 23:30:00,1.577,0.001,0.244,0.1245,-8.0
2024-01-03 23:45:00,1.36,0.0,0.244,0.1093,-8.0
2024-01-04 00:00:00,1.324,0.0,0.244,0.1231,-8.0
2024-01-04 00:15:00,1.3,0.0,0.244,0.1179,-8.0
2024-01-04 00:30:00,1.193,0.0,0.244,0.1134,-4.5944
2024-01-04 00:45:00,1.272,0.0,0.244,0.1,0.0
2024-01-04 01:00:00,1.197,0.0,0.244,0.1183,0.0
2024-01-04 01:15:00,1.532,0.002,0.244,0.1097,0.0
2024-01-04 01:30:00,1.482,0.0,0.244,0.1038,0.0
2024-01-04 01:45:00,1.349,0.001,0.244,0.1189,0.0
2024-01-04 02:00:00,1.432,0.0,0.244,0.108,0.0
2024-01-04 02:15:00,1.099,0.0,0.244,0.1041,0.0
2024-01-04 02:30:00,1.33,0.001,0.244,0.1234,0.0
2024-01-04 02:45:00,1.177,0.001,0.244,0.0984,0.0
2024-01-04 03:00:00,1.047,0.0,0.244,0.095,0.0
2024-01-04 03:15:00,1.276,0.001,0.244,0.1139,0.0
2024-01-04 03:30:00,1.222,0.001,0.244,0.108,0.0
2024-01-04 03:45:00,1.402,0.0,0.244,0.1027,0.0
2024-01-04 04:00:00,1.443,0.002,0.244,0.115,0.0
2024-01-04 04:15:00,1.402,0.0,0.244,0.1219,0.0
2024-01-04 04:30:00,1.175,0.001,0.244,0.1098,0.0
2024-01-04 04:45:00,1.133,0.001,0.244,0.1171,0.0
2024-01-04 05:00:00,1.244,0.002,0.244,0.1128,0.0
2024-01-04 05:15:00,1.25,0.0,0.244,0.0929,0.0
2024-01-04 05:30:00,1.191,0.0,0.244,0.1081,0.0
2024-01-04 05:45:00,1.362,0.0,0.244,0.0933,0.0
2024-01-04 06:00:00,1.276,0.0,0.244,0.1266,0.0
2024-01-04 06:15:00,1.478,0.001,0.244,0.0968,0.0
2024-01-04 06:30:00,1.45,0.001,0.244,0.0969,0.0
2024-01-04 06:45:00,1.656,0.0,0.244,0.1155,0.0
2024-01-04 07:00:00,2.085,0.0,0.2682,0.1299,0.0
2024-01-04 07:15:00,2.277,0.0,0.2682,0.134,0.0
2024-01-04 07:30:00,1.916,0.019,0.2682,0.1293,0.0
2024-01-04 07:45:00,2.315,0.197,0.2682,0.1339,0.0
2024-01-04 08:00:00,2.881,0.46,0.254,0.1124,2.421
2024-01-04 08:15:00,2.731,0.548,0.254,0.1188,2.183
2024-01-04 08:30:00,2.747,0.725,0.254,0.1277,2.022
2024-01-04 08:45:00,2.738,0.931,0.254,0.1155,1.807
2024-01-04 09:00:00,1.649,0.948,0.254,0.1217,0.701
2024-01-04 09:15:00,2.125,1.059,0.254,0.1075,1.066
2024-01-04 09:30:00,1.991,1.503,0.254,0.1144,0.488
2024-01-04 09:45:00,1.999,1.135,0.254,0.13,0.864
2024-01-04 10:00:00,1.673,1.536,0.254,0.1068,0.137
2024-01-04 10:15:00,1.816,1.336,0.254,0.0846,0.48
2024-01-04 10:30:00,1.897,1.773,0.254,0.1077,0.124
2024-01-04 10:45:00,1.879,1.823,0.254,0.0962,0.056
2024-01-04 11:00:00,1.969,1.541,0.254,0.0861,0.428
2024-01-04 11:15:00,2.026,1.526,0.254,0.1092,0.5
2024-01-04 11:30:00,1.82,1.879,0.254,0.0915,0.0
2024-01-04 11:45:00,2.021,2.083,0.254,0.1022,0.0
2024-01-04 12:00:00,1.379,1.947,0.254,0.0845,0.0
2024-01-04 12:15:00,1.93,1.624,0.254,0.1094,0.306
2024-01-04 12:30:00,2.077,2.139,0.254,0.0945,0.0
2024-01-04 12:45:00,2.545,2.106,0.254,0.1021,0.439
2024-01-04 13:00:00,2.528,1.722,0.254,0.0933,0.806
2024-01-04 13:15:00,2.56,2.109,0.254,0.0948,0.451
2024-01-04 13:30:00,2.186,1.503,0.254,0.0822,0.683
2024-01-04 13:45:00,1.877,1.64,0.254,0.0994,0.237
2024-01-04 14:00:00,1.518,1.526,0.254,0.1053,0.0
2024-01-04 14:15:00,1.769,1.508,0.254,0.101,0.261
2024-01-04 14:30:00,1.592,1.271,0.254,0.1079,0.321
2024-01-04 14:45:00,1.685,1.243,0.254,0.0977,0.442
2024-01-04 15:00:00,1.556,1.339,0.254,0.095,0.217
2024-01-04 15:15:00,1.512,0.733,0.254,0.109,0.779
2024-01-04 15:30:00,1.804,0.822,0.254,0.0847,0.982
2024-01-04 15:45:00,1.584,0.621,0.254,0.1071,0.963
2024-01-04 16:00:00,1.709,0.413,0.254,0.1269,1.296
2024-01-04 16:15:00,1.241,0.232,0.254,0.1259,1.009
2024-01-04 16:30:00,1.554,0.022,0.254,0.1128,1.532
2024-01-04 16:45:00,1.608,0.0,0.254,0.1122,1.608
2024-01-04 17:00:00,1.266,0.001,0.254,0.102,1.265
2024-01-04 17:15:00,1.935,0.0,0.254,0.1076,1.935
2024-01-04 17:30:00,2.617,0.0,0.254,0.1171,2.617
2024-01-04 17:45:00,3.059,0.0,0.254,0.1311,3.059
2024-01-04 18:00:00,3.613,0.0,0.254,0.1248,3.613
2024-01-04 18:15:00,3.971,0.0,0.254,0.0977,3.971
2024-01-04 18:30:00,3.789,0.0,0.254,0.1038,3.789
2024-01-04 18:45:00,4.122,0.0,0.254,0.1304,0.0
2024-01-04 19:00:00,3.47,0.002,0.2682,0.1178,0.0
2024-01-04 19:15:00,3.056,0.0,0.2682,0.121,0.0
2024-01-04 19:30:00,2.79,0.0,0.2682,0.109,0.0
2024-01-04 19:45:00,2.017,0.001,0.2682,0.108,0.0
2024-01-04 20:00:00,2.951,0.0,0.2682,0.1238,0.0
2024-01-04 20:15:00,2.872,0.0,0.2682,0.1108,0.0
2024-01-04 20:30:00,2.989,0.0,0.2682,0.1247,0.0
2024-01-04 20:45:00,2.858,0.0,0.2682,0.1281,0.0
2024-01-04 21:00:00,3.068,0.0,0.2682,0.1335,0.0
2024-01-04 21:15:00,3.274,0.0,0.2682,0.1271,0.0
2024-01-04 21:30:00,3.09,0.0,0.2682,0.132,0.0
2024-01-04 21:45:00,2.924,0.0,0.2682,0.1345,0.0
2024-01-04 22:00:00,1.887,0.0,0.2682,0.1129,0.0
2024-01-04 22:15:00,1.965,0.0,0.2682,0.1245,0.0
2024-01-04 22:30:00,1.87,0.0,0.2682,0.1224,0.0
2024-01-04 22:45:00,1.682,0.0,0.2682,0.1364,0.0
2024-01-04 23:00:00,1.732,0.0,0.244,0.1134,-8.0
2024-01-04 23:15:00,1.228,0.0,0.244,0.1141,-8.0
2024-01-04 23:30:00,1.245,0.001,0.244,0.103,-8.0
2024-01-04 23:45:00,1.208,0.0,0.244,0.0998,-8.0
2024-01-05 00:00:00,1.187,0.0,0.244,0.1014,-8.0
2024-01-05 00:15:00,1.366,0.001,0.244,0.1063,-8.0
2024-01-05 00:30:00,1.337,0.002,0.244,0.1237,-2.9533
2024-01-05 00:45:00,1.198,0.001,0.244,0.1157,0.0
2024-01-05 01:00:00,1.269,0.001,0.244,0.1168,0.0
2024-01-05 01:15:00,1.244,0.001,0.244,0.1116,0.0
2024-01-05 01:30:00,1.138,0.0,0.244,0.1227,0.0
2024-01-05 01:45:00,1.182,0.0,0.244,0.1205,0.0
2024-01-05 02:00:00,1.348,0.0,0.244,0.0957,0.0
2024-01-05 02:15:00,1.328,0.0,0.244,0.1068,0.0
2024-01-05 02:30:00,1.372,0.001,0.244,0.1077,0.0
2024-01-05 02:45:00,1.154,0.0,0.244,0.0942,0.0
2024-01-05 03:00:00,1.276,0.001,0.244,0.1055,0.0
2024-01-05 03:15:00,1.324,0.0,0.244,0.125,0.0
2024-01-05 03:30:00,1.262,0.0,0.244,0.112,0.0
2024-01-05 03:45:00,1.25,0.001,0.244,0.1231,0.0
2024-01-05 04:00:00,1.009,0.0,0.244,0.1226,0.0
2024-01-05 04:15:00,1.199,0.0,0.244,0.1088,0.0
2024-01-05 04:30:00,1.41,0.002,0.244,0.1115,0.0
2024-01-05 04:45:00,1.218,0.001,0.244,0.1184,0.0
2024-01-05 05:00:00,1.012,0.0,0.244,0.103,0.0
2024-01-05 05:15:00,1.142,0.0,0.244,0.109,0.0
2024-01-05 05:30:00,1.195,0.0,0.244,0.1139,0.0
2024-01-05 05:45:00,1.421,0.001,0.244,0.1242,0.0
